task_lang,transfer_lang,uas,las
ltg,egy,0.3588235294117647,0.1176470588235294
oc,egy,0.2643700982825375,0.0383202620867666
cy,egy,0.1975801715024081,0.0284271114765652
ht,egy,0.2090225563909774,0.0343609022556391
mpu,egy,0.3033707865168539,0.0561797752808988
yo,egy,0.1571029964818634,0.0286303530268106
xcl,egy,0.2542662116040955,0.0631399317406143
sk,egy,0.1983678593848085,0.040097300690521
ps,egy,0.0951561347430538,0.0208999262355544
ctn,egy,0.2833025767206616,0.0548834666119882
gd,egy,0.1998678871378692,0.0423704822119467
bho,egy,0.100675168792198,0.0130532633158289
th,egy,0.1574317795621897,0.018458667910572
olo,egy,0.2063172043010752,0.0376344086021505
sga,egy,0.3411214953271028,0.080607476635514
ab,egy,0.2229570146433632,0.0495984884270193
cu,egy,0.3212845407020164,0.0725914861837191
koi,egy,0.2713085234093637,0.0792316926770708
ang,egy,0.1988304093567251,0.0584795321637426
bm,egy,0.2043695290457932,0.0313246039210012
got,egy,0.2544616591488527,0.0648166307119043
gya,egy,0.1864784546805349,0.0412332838038633
myu,egy,0.3209393346379647,0.0704500978473581
ug,egy,0.1506292352371732,0.0292352371732817
eo,egy,0.1433273488928785,0.0323159784560143
pl,egy,0.2026305629884047,0.0349587976090631
sdh,egy,0.1029411764705882,0.0220588235294117
ajp,egy,0.320659062103929,0.0887198986058301
egy,egy,0.7738340192043895,0.6566358024691358
ess,egy,0.309190031152648,0.0588006230529595
af,egy,0.1492596641160687,0.0188810493888502
arr,egy,0.3915480810694264,0.1379905131522207
arh,egy,0.299415865837573,0.0284529866214433
xpg,egy,0.2335506816834617,0.0320094842916419
azz,egy,0.3454599524187153,0.0876288659793814
bar,egy,0.2313780260707635,0.0539372173450385
orv,egy,0.2313717532467532,0.046590909090909
yrl,egy,0.2962111366590023,0.0549835049485154
sa,egy,0.2156310114973381,0.0474656645640406
ru,egy,0.1535256515172062,0.0255182443522705
de,egy,0.1713502332025837,0.03121158011826
aii,egy,0.1876379690949227,0.0441501103752759
vep,egy,0.227168073676132,0.044512663085188
aln,egy,0.2571607254534084,0.0517823639774859
ga,egy,0.193427758289761,0.0334568800052948
pro,egy,0.1524471237355676,0.0241136201083069
ro,egy,0.1680065857460634,0.0226122291699507
ja,egy,0.0957640670906318,0.007477832145912
jaa,egy,0.4521739130434782,0.1304347826086956
hbo,egy,0.2486479177934018,0.0407652785289345
ky,egy,0.1602027494048076,0.0287228323477459
yue,egy,0.2266130191119413,0.0432533409972697
ml,egy,0.1622971285892634,0.0291302538493549
pcm,egy,0.2110104529616724,0.0366550522648083
xav,egy,0.3421170165252344,0.0558284948637784
el,egy,0.2217692912822713,0.0384037760137309
si,egy,0.2829545454545454,0.059090909090909
hit,egy,0.1268143621084797,0.0160427807486631
sr,egy,0.1340513089922073,0.0196129936082654
ta,egy,0.2556308768860704,0.0765361906844522
lt,egy,0.1587434906769696,0.0259533008567109
ca,egy,0.1111055192081865,0.0123636973662137
sjo,egy,0.1232138217718888,0.016432839698623
mk,egy,0.3360294117647059,0.0661764705882353
frm,egy,0.1827567906595262,0.0242196169247841
be,egy,0.1670627970978233,0.0336502376782586
et,egy,0.1930149147150948,0.0337244591589983
xnr,egy,0.1841686555290373,0.0393794749403341
abq,egy,0.1595092024539877,0.0490797546012269
eme,egy,0.3746546961325966,0.1588397790055248
ur,egy,0.0548426313656625,0.0035796298797784
fr,egy,0.1889693798839588,0.0293121373712982
hy,egy,0.1582451266823123,0.0323770295512237
no,egy,0.1806024954785436,0.03156798626208
es,egy,0.1354093627552072,0.0179624664879356
apu,egy,0.321,0.1
mr,egy,0.2475728155339805,0.0655339805825242
myv,egy,0.2052070323758286,0.0404457680853107
is,egy,0.1589509794062105,0.0245102968947291
nl,egy,0.1721235733373292,0.028146150196049
it,egy,0.1651694124961144,0.025093254585017
nap,egy,0.3532338308457711,0.0696517412935323
otk,egy,0.2784810126582278,0.0569620253164556
ckt,egy,0.3169497060744611,0.074134552580013
sms,egy,0.2197293447293447,0.0516381766381766
yi,egy,0.3493061794948587,0.0898472596585804
lv,egy,0.1820170174175135,0.0334213544584033
fi,egy,0.2272990406880582,0.0483790936156136
gwi,egy,0.6458333333333334,0.2410714285714285
zh,egy,0.1699409259513669,0.0329257681916014
ar,egy,0.0869137208640117,0.0146768091770735
gv,egy,0.1922296317773267,0.0404948294191553
krl,egy,0.2349709114414996,0.0497737556561085
bn,egy,0.375,0.14375
wbp,egy,0.165079365079365,0.0317460317460317
br,egy,0.3142114731161303,0.0604637217669398
kk,egy,0.2127510742480264,0.0462676126711302
cs,egy,0.1835398301986432,0.0309677594074555
kmr,egy,0.1992612558650294,0.0421283817510232
ko,egy,0.1573661637345369,0.0252726348996301
hsb,egy,0.1764126443986746,0.031163248858243
sah,egy,0.2212328767123287,0.0506849315068493
jv,egy,0.2367705500941225,0.0475493271979362
pad,egy,0.3055555555555556,0.0694444444444444
te,egy,0.3134535367545076,0.0943134535367545
or,egy,0.1253644314868804,0.0204081632653061
uz,egy,0.1687848383500557,0.0280936454849498
hu,egy,0.1291156202143951,0.0183767228177641
lzh,egy,0.3200538739632806,0.102466860423903
gun,egy,0.2084192833677133,0.0401100160440064
en,egy,0.2404319320485056,0.0523214613139337
tt,egy,0.1276315789473684,0.0122807017543859
scn,egy,0.2527668689753659,0.0482863263120314
lb,egy,0.2184466019417475,0.0485436893203883
hi,egy,0.084189743330127,0.0089606642029058
gub,egy,0.2414847161572052,0.0418122270742358
tpn,egy,0.2837178349600709,0.0550133096716947
kpv,egy,0.188000781708032,0.0291186241938635
tn,egy,0.3177570093457944,0.0747663551401869
wuu,egy,0.2860411899313501,0.051487414187643
he,egy,0.1829230926360943,0.0362237428931331
nds,egy,0.1932926273580607,0.0341747926729244
ha,egy,0.263999753444078,0.0500508521589052
gsw,egy,0.163076629813191,0.0291174227983225
gl,egy,0.1358743686868687,0.0175347222222222
yrk,egy,0.2083333333333333,0.0117924528301886
tl,egy,0.3145821955215729,0.0950300382304751
naq,egy,0.2792417938049006,0.0634304207119741
bxr,egy,0.166915943763087,0.0248279988034699
lij,egy,0.2245598328857057,0.0338704864219635
hyw,egy,0.1941294196130754,0.0419538951893855
bej,egy,0.1834992887624466,0.0148104761107857
pt,egy,0.1374081075404326,0.0197437513127494
fa,egy,0.0720920387479144,0.0044575042956396
wo,egy,0.2254157454580409,0.0270114390079784
da,egy,0.1701087498752868,0.0287339120023944
nhi,egy,0.3163513370679632,0.0587675721382517
bor,egy,0.2317958179581795,0.0563960639606396
sl,egy,0.1455699636482014,0.0183386685475557
nmf,egy,0.2597840755735492,0.0614035087719298
mt,egy,0.205003160841687,0.0292603630452451
xum,egy,0.1652323580034423,0.0215146299483648
aqz,egy,0.361716621253406,0.1171662125340599
fro,egy,0.2408900836320191,0.0452011150935882
sq,egy,0.2071097372488408,0.0432766615146831
id,egy,0.1365322600198821,0.019469970661688
bg,egy,0.1893920122106334,0.0349147799542101
tr,egy,0.2177889922725122,0.0457932502759817
akk,egy,0.2436047686401293,0.0412204485754697
sme,egy,0.1901098901098901,0.0376623376623376
grc,egy,0.2653129832582532,0.0519509625944104
ckb,egy,0.2868852459016393,0.040983606557377
sv,egy,0.1686482180788293,0.0284399339155062
hr,egy,0.135078318219291,0.0194558944765045
az,egy,0.275219298245614,0.0756578947368421
cop,egy,0.0449307143190407,0.0062520412448094
la,egy,0.1730144927536231,0.033159420289855
pay,egy,0.327953216374269,0.0423391812865497
gn,egy,0.3179723502304147,0.0875576036866359
fo,egy,0.2378526225463906,0.0546497908398584
quc,egy,0.3473484470188754,0.0669130130829921
eu,egy,0.17637646672684,0.0288422089111348
say,egy,0.2507858546168959,0.0460707269155206
ota,egy,0.182146001928802,0.019749255733993
vi,egy,0.196759941089838,0.0380706921944035
cpg,egy,0.3219522871525498,0.0625957539943094
gu,egy,0.236604774535809,0.0535809018567639
mdf,egy,0.2224601475136807,0.0430644777539852
uk,el,0.8410478489280137,0.760577878744853
am,el,0.5957042957042957,0.2744255744255744
ka,el,0.7587038952085488,0.6200325011079924
ceb,el,0.5737109658678287,0.2868554829339143
sd,el,0.549326340537119,0.3682973144045574
urb,el,0.2404371584699453,0.0710382513661202
sab,el,0.3317360855141909,0.1389605602653888
ltg,el,0.5823529411764706,0.4352941176470588
oc,el,0.6309937456567061,0.4784076243423012
cy,el,0.67802184893692,0.4708680841066604
ht,el,0.2930075187969925,0.0831578947368421
mpu,el,0.2303370786516854,0.0730337078651685
yo,el,0.1839136236806987,0.0531359941768773
xcl,el,0.5917010957427699,0.3892581282557931
sk,el,0.8713119899560577,0.7717357187696171
ps,el,0.6451930169658224,0.507253503811163
ctn,el,0.2804319595379673,0.1303396896999521
gd,el,0.5528923280173634,0.3664244597527602
bho,el,0.2969242310577644,0.1359339834958739
th,el,0.4886882350981241,0.3092326658448006
olo,el,0.5094086021505376,0.3225806451612903
sga,el,0.4053738317757009,0.1051401869158878
ab,el,0.2168162494095418,0.1259329239489844
cu,el,0.5268608414239482,0.2791137664924072
koi,el,0.3385354141656663,0.1908763505402161
ang,el,0.2690058479532163,0.1695906432748538
bm,el,0.2580481805686175,0.0732113144758735
got,el,0.2862325946263973,0.0854089037066091
gya,el,0.1679049034175334,0.026002971768202
myu,el,0.1917808219178082,0.0724070450097847
ug,el,0.5625363020329138,0.4147144240077444
eo,el,0.803411131059246,0.7088569718731299
pl,el,0.8490754423099964,0.719331176697685
sdh,el,0.3014705882352941,0.1176470588235294
ajp,el,0.6476552598225602,0.467680608365019
egy,el,0.2832647462277092,0.0625
ess,el,0.2772585669781931,0.0774922118380062
af,el,0.7353671867236411,0.5683195866043923
arr,el,0.4079344545062527,0.1444588184562311
arh,el,0.2589033352176371,0.0800829093649896
xpg,el,0.2554831061055127,0.0563129816241849
azz,el,0.4325931800158604,0.2209555908009516
bar,el,0.5491487097632349,0.3640595903165735
orv,el,0.6320211038961039,0.4610660173160173
yrl,el,0.3010096970908727,0.1057682695191442
sa,el,0.2968281662416678,0.0954681698206057
ru,el,0.8410405570337671,0.7620962650867209
de,el,0.8036902601330913,0.7302899908280155
aii,el,0.1125827814569536,0.0353200883002207
vep,el,0.4190330007674597,0.2194934765924789
aln,el,0.5818011257035647,0.3514071294559099
ga,el,0.6139387120259449,0.4202131180091336
pro,el,0.5240625319301113,0.3950137938081128
ro,el,0.8052300632301683,0.6611668680924107
ja,el,0.0894524048601924,0.023854683008984
jaa,el,0.2782608695652174,0.0869565217391304
hbo,el,0.494118442401298,0.31611681990265
ky,el,0.6264495814453575,0.4323016665386683
yue,el,0.3491162523351056,0.1787613162810748
ml,el,0.5863503953391593,0.4535996670828131
pcm,el,0.5273170731707317,0.3694773519163763
xav,el,0.3202322465386333,0.080393032603841
el,el,0.8944432525209183,0.842058213545019
si,el,0.6943181818181818,0.4227272727272727
hit,el,0.1535523300229182,0.0297937356760886
sr,el,0.8564048682251992,0.7427545749058752
ta,el,0.7375902033675924,0.5703039580144326
lt,el,0.7748194187804468,0.658827481941878
ca,el,0.8429290387518873,0.7397081026673377
sjo,el,0.0420888542478565,0.0059106261366588
mk,el,0.9169117647058824,0.8014705882352942
frm,el,0.6962898634631157,0.5758189800742992
be,el,0.8256192144108081,0.7469352014010507
et,el,0.7505396238051187,0.620413197656491
xnr,el,0.3937947494033413,0.1913285600636436
abq,el,0.1457055214723926,0.0291411042944785
eme,el,0.3446132596685083,0.1805939226519337
ur,el,0.3678913953802512,0.2301094151019856
fr,el,0.7899604252607573,0.6854730522856088
hy,el,0.7369605824033718,0.6105177451027348
no,el,0.8261385849211714,0.7358190686713312
es,el,0.8360486698288306,0.7280779542173644
apu,el,0.256,0.136
mr,el,0.6553398058252428,0.4830097087378641
myv,el,0.2928235181093284,0.1588048803919685
is,el,0.6565764920161353,0.5291587051501234
nl,el,0.8303738667865438,0.739417097475088
it,el,0.810118122474355,0.7002875349704694
nap,el,0.527363184079602,0.2437810945273631
otk,el,0.1582278481012658,0.0632911392405063
ckt,el,0.2790659699542782,0.1232854343566296
sms,el,0.3173076923076923,0.1623931623931624
yi,el,0.8217031047219726,0.7285614455425776
lv,el,0.7980848737030221,0.6778960283801446
fi,el,0.7413303561583416,0.6200931745506671
gwi,el,0.4732142857142857,0.3968253968253968
zh,el,0.236822823647937,0.1124124192883637
ar,el,0.318008379774641,0.2415815807671968
gv,el,0.3716052962211269,0.1194549144679617
krl,el,0.5701357466063348,0.3878474466709761
bn,el,0.734375,0.578125
wbp,el,0.165079365079365,0.0571428571428571
br,el,0.6973815710573655,0.4950029982010793
kk,el,0.6556410512641151,0.5222344358948736
cs,el,0.8357774437719191,0.7391991983859393
kmr,el,0.6738544474393531,0.4984526305281022
ko,el,0.5984498505381807,0.3951817762916927
hsb,el,0.5735649682099042,0.4678964807020686
sah,el,0.2253424657534246,0.1047945205479452
jv,el,0.6179320923098376,0.4503939203792791
pad,el,0.2936507936507936,0.1468253968253968
te,el,0.7947295423023578,0.6740638002773925
or,el,0.488824101068999,0.337220602526725
uz,el,0.5821627647714605,0.4340022296544035
hu,el,0.7749808575803981,0.6704632465543645
lzh,el,0.3722265541929538,0.1258240589778124
gun,el,0.1542516617006646,0.013064405225762
en,el,0.8125833164016235,0.6990846965424623
tt,el,0.343859649122807,0.1951754385964912
scn,el,0.5465905033916458,0.3306854694751874
lb,el,0.4660194174757281,0.2233009708737864
hi,el,0.4990803084763496,0.3299583185676437
gub,el,0.2717248908296943,0.1213973799126637
tpn,el,0.2759538598047915,0.1153504880212954
kpv,el,0.2642173148329099,0.13406292749658
tn,el,0.4626168224299065,0.205607476635514
wuu,el,0.3524027459954233,0.1384439359267734
he,el,0.7875940489565247,0.6298982058352909
nds,el,0.5138977490203226,0.3326346486831313
ha,el,0.3028014916633278,0.1318765987610564
gsw,el,0.429613038505528,0.2242184521540221
gl,el,0.797979797979798,0.6663983585858586
yrk,el,0.210691823899371,0.0589622641509434
tl,el,0.7149098853085746,0.4396504642271983
naq,el,0.2046232085067036,0.0932963476652797
bxr,el,0.4134011367035596,0.2269418685811147
lij,el,0.5680393912264996,0.3612354521038496
hyw,el,0.7227040249054926,0.5766066266399822
bej,el,0.1705296627897247,0.0304577022843276
pt,el,0.8265028355387524,0.7039151438773367
fa,el,0.5285006350075951,0.4265507881564858
wo,el,0.2952033067384408,0.0809381909064692
da,el,0.7694303102863415,0.6906115933353287
nhi,el,0.3693055702357045,0.1579114258535038
bor,el,0.2514760147601476,0.1095940959409594
sl,el,0.819136237860127,0.6932884813629212
nmf,el,0.2095141700404858,0.1029014844804318
mt,el,0.2660525602817664,0.0681838706764201
xum,el,0.1222030981067125,0.0240963855421686
aqz,el,0.3194822888283379,0.162125340599455
fro,el,0.6326911589008363,0.4751095181202708
sq,el,0.8856259659969088,0.7272024729520865
id,el,0.7724219867613898,0.6385083529326189
bg,el,0.8984991096413126,0.7820529127448487
tr,el,0.6570730168743101,0.5071262419176786
akk,el,0.2439684784805011,0.0259850474843402
sme,el,0.2153846153846154,0.0842157842157842
grc,el,0.5865438490329232,0.4326632152222147
ckb,el,0.2459016393442623,0.081967213114754
sv,el,0.8447014396978995,0.7603552041538825
hr,el,0.8526380873866447,0.7461253091508656
az,el,0.6765350877192983,0.5394736842105263
cop,el,0.0457705407549106,0.0035925908645546
la,el,0.6543091787439613,0.5151884057971015
pay,el,0.2601169590643274,0.0755555555555555
gn,el,0.2903225806451613,0.0921658986175115
fo,el,0.6565483213557868,0.546873324037327
quc,el,0.3842005392989114,0.1676820133826026
eu,el,0.7112907196192664,0.5455813571838845
say,el,0.2658153241650294,0.0952848722986247
ota,el,0.4640446140299383,0.3076439263700784
vi,el,0.6877761413843888,0.5043446244477172
cpg,el,0.6649157364850077,0.4712190851389801
gu,el,0.6440318302387268,0.4578249336870026
mdf,el,0.2905067808708065,0.1513204853675945
uk,en,0.79969473235837,0.7192602584126082
am,en,0.5916083916083916,0.2619380619380619
ka,en,0.744029152508987,0.6020091594031615
ceb,en,0.5911401597676107,0.2723311546840958
sd,en,0.5722940591373542,0.4055520390632064
urb,en,0.133879781420765,0.0218579234972677
sab,en,0.2583855510504976,0.1216365646885366
ltg,en,0.6,0.4823529411764706
oc,en,0.6128263675171249,0.4659982130447732
cy,en,0.6640432280042289,0.4992364618818278
ht,en,0.2101503759398496,0.0609774436090225
mpu,en,0.2134831460674157,0.0505617977528089
yo,en,0.1237413563023171,0.0408831736018439
xcl,en,0.5379917370217352,0.361595114065026
sk,en,0.8454174513496547,0.7454488386691777
ps,en,0.6267519055815097,0.5281534300467174
ctn,en,0.2016950310983528,0.0897409609732759
gd,en,0.5611965650655846,0.385580824761725
bho,en,0.3405851462865716,0.1915978994748687
th,en,0.4055909106054043,0.2781794555692533
olo,en,0.5241935483870968,0.3245967741935484
sga,en,0.3598130841121495,0.1063084112149532
ab,en,0.1822390174775625,0.1173358526216343
cu,en,0.4437640029873039,0.22638785163057
koi,en,0.2713085234093637,0.1692677070828331
ang,en,0.2631578947368421,0.1812865497076023
bm,en,0.2337408666714895,0.0674238587860811
got,en,0.2067071974897038,0.0656991566973916
gya,en,0.0676077265973254,0.0144873699851411
myu,en,0.1859099804305283,0.0684931506849315
ug,en,0.6040658276863504,0.4484027105517909
eo,en,0.7911430281268701,0.7199281867145422
pl,en,0.8194150458617889,0.7082684345753957
sdh,en,0.1029411764705882,0.0073529411764705
ajp,en,0.6261089987325729,0.4474017743979721
egy,en,0.2480281207133059,0.0606995884773662
ess,en,0.2484423676012461,0.0708722741433021
af,en,0.7249329225876975,0.5994236311239193
arr,en,0.3354894351013368,0.1168607158257869
arh,en,0.2019973619747503,0.0633126059920859
xpg,en,0.2187314759928867,0.0391227030231179
azz,en,0.3957176843774782,0.2179817605075337
bar,en,0.4969406757116254,0.3279462623038042
orv,en,0.5825487012987013,0.4221049783549783
yrl,en,0.2477256822953114,0.0985704288713386
sa,en,0.2309309712342862,0.0743524359146423
ru,en,0.8099388815367997,0.7368866526067702
de,en,0.8008142575571298,0.741374431629686
aii,en,0.0838852097130242,0.0375275938189845
vep,en,0.4029163468917882,0.2164236377590176
aln,en,0.5410881801125703,0.289993746091307
ga,en,0.5909391753259646,0.4217684823615064
pro,en,0.453663022376622,0.3429038520486359
ro,en,0.7723188481950501,0.6436165554446255
ja,en,0.1282840035489817,0.0248030261976485
jaa,en,0.1739130434782608,0.0434782608695652
hbo,en,0.3450513791238507,0.2127501352082206
ky,en,0.6658474771522924,0.4313032793180247
yue,en,0.2768357522632562,0.1608708147722373
ml,en,0.5900957136912193,0.4452767374115688
pcm,en,0.5278745644599303,0.396794425087108
xav,en,0.2487717731129968,0.0580616346583296
el,en,0.8303296860473433,0.7243080883930487
si,en,0.6511363636363636,0.4295454545454545
hit,en,0.0909090909090909,0.014514896867838
sr,en,0.831275720164609,0.7438052709920322
ta,en,0.7161600699759457,0.551716597419637
lt,en,0.7353435242734756,0.6022173693935831
ca,en,0.828166415031035,0.7455628250293574
sjo,en,0.0212392829306313,0.0056508183943881
mk,en,0.9007352941176472,0.7580882352941176
frm,en,0.6973512809379071,0.5898103922420032
be,en,0.7798348761571179,0.7045909432074056
et,en,0.7496470129996592,0.624194621614165
