task_lang,transfer_lang,accuracy,f1_score,transfer_language
beo,nld,0.2612612612612612,0.22381890964993,results
tsn,nld,0.1441441441441441,0.0573239021514883,results
mox,nld,0.1441441441441441,0.050752688172043,results
cui,nld,0.1711711711711711,0.0980603448275862,results
zos,nld,0.2252252252252252,0.144064465408805,results
ces,nld,0.6396396396396397,0.5969895028718558,results
mcb,nld,0.1891891891891892,0.1153324577420422,results
blz,nld,0.2342342342342342,0.1661706349206349,results
amm,nld,0.1801801801801801,0.0878965922444183,results
msm,nld,0.1801801801801801,0.1012278445906764,results
sbd,nld,0.1891891891891892,0.1089285714285714,results
nko,nld,0.2072072072072072,0.1220619658119658,results
nya,nld,0.2342342342342342,0.1570778472419563,results
poy,nld,0.2162162162162162,0.1744065656565656,results
prf,nld,0.2882882882882883,0.232482325183186,results
mto,nld,0.1891891891891892,0.1200938133874239,results
sch,nld,0.1711711711711711,0.0973759566985078,results
srn,nld,0.2252252252252252,0.1563811489508083,results
snp,nld,0.1531531531531531,0.0711822660098522,results
bzh,nld,0.1531531531531531,0.0795837830545062,results
tac,nld,0.1801801801801801,0.1026667693334359,results
mbt,nld,0.1531531531531531,0.0922189335982439,results
fil,nld,0.5405405405405406,0.4931481481481481,results
amo,nld,0.1711711711711711,0.103658293460925,results
wiu,nld,0.1454545454545454,0.0826599326599326,results
daa,nld,0.1981981981981982,0.126939689649656,results
kbq,nld,0.2162162162162162,0.1275006704210244,results
gym,nld,0.1531531531531531,0.0623428858722976,results
som,nld,0.4594594594594595,0.3823365945523861,results
mpp,nld,0.1636363636363636,0.0937789716404782,results
npl,nld,0.1711711711711711,0.1244421982629529,results
yut,nld,0.2272727272727272,0.1368371847245086,results
bch,nld,0.1801801801801801,0.1206931114392354,results
bfz,nld,0.4684684684684684,0.3782457232405633,results
sri,nld,0.1621621621621621,0.075109649122807,results
jic,nld,0.2072072072072072,0.1461950764131449,results
qvw,nld,0.1454545454545454,0.0568566224303929,results
otq,nld,0.1981981981981982,0.1219203897775326,results
tgk,nld,0.2342342342342342,0.1578639967606143,results
ngu,nld,0.1441441441441441,0.0555555555555555,results
nhr,nld,0.1711711711711711,0.0941000918273645,results
ita,nld,0.7117117117117117,0.6479709004164862,results
cme,nld,0.1891891891891892,0.1081140350877192,results
cuc,nld,0.1621621621621621,0.0778697952610996,results
tbc,nld,0.2162162162162162,0.1418824839877471,results
tcz,nld,0.1891891891891892,0.1169675396220018,results
kmg,nld,0.2293577981651376,0.1591438255231358,results
aom,nld,0.2252252252252252,0.165681476339234,results
maq,nld,0.1531531531531531,0.0716009654062751,results
nog,nld,0.3727272727272727,0.2782891451741958,results
ong,nld,0.1636363636363636,0.1050219862719862,results
xnn,nld,0.209090909090909,0.1473035175669091,results
ebk,nld,0.1891891891891892,0.1411021730629574,results
acr,nld,0.2162162162162162,0.1531748466732987,results
kyg,nld,0.1531531531531531,0.0668904958677685,results
pwg,nld,0.1801801801801801,0.1139601139601139,results
ukr,nld,0.7027027027027027,0.6156738669373082,results
kmh,nld,0.1727272727272727,0.0945893719806763,results
bvd,nld,0.1441441441441441,0.0517615176151761,results
sgz,nld,0.1834862385321101,0.1073967889908256,results
bdv,nld,0.1531531531531531,0.0578531872275244,results
kik,nld,0.1801801801801801,0.0937321937321937,results
bbb,nld,0.160377358490566,0.0991115726318218,results
nab,nld,0.1698113207547169,0.0803679496489954,results
gmv,nld,0.2162162162162162,0.1382076687044714,results
lat,nld,0.6036036036036037,0.5040446894927579,results
kgk,nld,0.1574074074074074,0.0681652046783625,results
ame,nld,0.1351351351351351,0.040650406504065,results
mps,nld,0.1621621621621621,0.0907773386034255,results
mbh,nld,0.1981981981981982,0.1585035133948177,results
ngp,nld,0.2522522522522522,0.1870671399160826,results
kze,nld,0.1441441441441441,0.0694067107860211,results
mav,nld,0.1531531531531531,0.0595888628675513,results
ptu,nld,0.2252252252252252,0.1444764585008487,results
poh,nld,0.1891891891891892,0.1383216599256848,results
bao,nld,0.1801801801801801,0.0868347338935574,results
cak,nld,0.2252252252252252,0.1589710884353741,results
vid,nld,0.2072072072072072,0.1386622328294535,results
zab,nld,0.1621621621621621,0.0832104001475198,results
apu,nld,0.1981981981981982,0.1249706365985435,results
lcm,nld,0.2072072072072072,0.1331731469346148,results
pib,nld,0.2072072072072072,0.1022727272727272,results
crx,nld,0.1801801801801801,0.0968637992831541,results
pad,nld,0.2522522522522522,0.1953477596242002,results
pls,nld,0.2432432432432432,0.1802280782863307,results
zpl,nld,0.2342342342342342,0.1837194516933078,results
clu,nld,0.3153153153153153,0.2587966499731205,results
tbf,nld,0.1801801801801801,0.0994663958343408,results
miz,nld,0.1441441441441441,0.0554740957966764,results
cux,nld,0.2072072072072072,0.1352941176470588,results
row,nld,0.1851851851851851,0.111086108610861,results
zpm,nld,0.1909090909090909,0.1071172520447882,results
ruf,nld,0.2252252252252252,0.1501527270159083,results
fin,nld,0.6486486486486487,0.6222553946691878,results
lug,nld,0.2072072072072072,0.1255605702414213,results
amn,nld,0.1981981981981982,0.1284192957580054,results
esk,nld,0.2,0.131981187536743,results
ntj,nld,0.1454545454545454,0.0640432724814063,results
uvh,nld,0.1651376146788991,0.071864406779661,results
tzo,nld,0.1711711711711711,0.1155853160122609,results
zaj,nld,0.2252252252252252,0.1398388894882583,results
abx,nld,0.2792792792792792,0.2164753228384227,results
gng,nld,0.1711711711711711,0.0982434640522875,results
cjv,nld,0.1351351351351351,0.0531045751633986,results
ikk,nld,0.1621621621621621,0.0690438337497161,results
mks,nld,0.1801801801801801,0.1041720990873533,results
myu,nld,0.2363636363636363,0.202456529781724,results
rug,nld,0.1891891891891892,0.1285752626332336,results
kmu,nld,0.1636363636363636,0.0759920634920635,results
anv,nld,0.1531531531531531,0.0709534368070953,results
nlg,nld,0.2162162162162162,0.1600726492235926,results
mar,nld,0.6666666666666666,0.6352255443820372,results
bbr,nld,0.1621621621621621,0.0788177339901477,results
gul,nld,0.3693693693693693,0.3128907388401059,results
cpa,nld,0.1981981981981982,0.132063492063492,results
cwe,nld,0.2252252252252252,0.1587255934030127,results
guo,nld,0.1909090909090909,0.1142130926444651,results
bzj,nld,0.1531531531531531,0.0701506591337099,results
nhw,nld,0.2072072072072072,0.125353452306105,results
gdn,nld,0.1834862385321101,0.0941864465084279,results
mih,nld,0.1801801801801801,0.0906150070647728,results
piu,nld,0.1568627450980392,0.0746312684365781,results
tpz,nld,0.1621621621621621,0.0764367816091954,results
usa,nld,0.1559633027522936,0.0862962962962963,results
gaw,nld,0.1711711711711711,0.1068602730197374,results
agd,nld,0.1441441441441441,0.0755497452400107,results
arz,nld,0.3333333333333333,0.2865134747425309,results
bjp,nld,0.2072072072072072,0.131547816391128,results
ssx,nld,0.2252252252252252,0.1108708131416289,results
gla,nld,0.4054054054054054,0.3116456495603615,results
zas,nld,0.1891891891891892,0.1112307283359915,results
agu,nld,0.1909090909090909,0.1050903119868637,results
att,nld,0.1711711711711711,0.0818549642079053,results
buk,nld,0.1651376146788991,0.0772520716385993,results
hau,nld,0.4234234234234234,0.4291694735660252,results
jac,nld,0.2162162162162162,0.1626101229357183,results
myw,nld,0.2,0.1288232432766548,results
spl,nld,0.1553398058252427,0.0804232804232804,results
ksd,nld,0.1351351351351351,0.0754255453284579,results
wbi,nld,0.1621621621621621,0.0958690722665878,results
zpu,nld,0.2162162162162162,0.1551171051171051,results
cni,nld,0.1351351351351351,0.070166606736186,results
bus,nld,0.1801801801801801,0.1258158508158508,results
mdy,nld,0.1711711711711711,0.0494791666666666,results
sja,nld,0.1981981981981982,0.1137891457616002,results
kue,nld,0.2252252252252252,0.1702890601850076,results
aai,nld,0.2792792792792792,0.2173605527264063,results
kfw,nld,0.1531531531531531,0.0776167471819645,results
qvh,nld,0.1869158878504672,0.1240981240981241,results
hot,nld,0.1743119266055046,0.0851133966244725,results
mkn,nld,0.324074074074074,0.2972618473444646,results
aso,nld,0.1636363636363636,0.0646464646464646,results
zho,nld,0.59,0.6223416245015053,results
arl,nld,0.1801801801801801,0.1147496470077115,results
eus,nld,0.4054054054054054,0.3231621262292908,results
bpr,nld,0.1891891891891892,0.1090898976412995,results
stp,nld,0.1801801801801801,0.0986590038314176,results
cac,nld,0.2072072072072072,0.1552398989898989,results
muy,nld,0.1441441441441441,0.043010752688172,results
mni,nld,0.2162162162162162,0.1409523809523809,results
cta,nld,0.1545454545454545,0.0577777777777777,results
tav,nld,0.1891891891891892,0.102962035878181,results
caf,nld,0.1531531531531531,0.0585396825396825,results
gui,nld,0.2252252252252252,0.1564974064974065,results
big,nld,0.1531531531531531,0.0772669220945083,results
ziw,nld,0.2612612612612612,0.1840295299504719,results
kbc,nld,0.1621621621621621,0.0824844720496894,results
dgc,nld,0.2972972972972973,0.2514871883427922,results
reg,nld,0.2018348623853211,0.1295879314075516,results
swh,nld,0.6846846846846847,0.5975916450508711,results
rgu,nld,0.1739130434782608,0.1312925056558333,results
dik,nld,0.1891891891891892,0.113520526364563,results
nak,nld,0.1636363636363636,0.0891845282089184,results
tna,nld,0.2129629629629629,0.1472384665367121,results
mfy,nld,0.1621621621621621,0.0977534498872945,results
ign,nld,0.1891891891891892,0.1344109195402298,results
zpq,nld,0.1531531531531531,0.0774318274318274,results
als,nld,0.5585585585585585,0.5543590218910271,results
qxo,nld,0.1415094339622641,0.0564494502547599,results
xla,nld,0.2727272727272727,0.1906610884969094,results
dad,nld,0.1981981981981982,0.127166373973356,results
knv,nld,0.1363636363636363,0.04,results
klv,nld,0.2612612612612612,0.1591710758377425,results
myk,nld,0.1531531531531531,0.0727272727272727,results
nlc,nld,0.146788990825688,0.0737259816207184,results
otm,nld,0.1711711711711711,0.099760310769485,results
imo,nld,0.1891891891891892,0.1113095238095238,results
spa,nld,0.7477477477477478,0.7051535996233458,results
nca,nld,0.2342342342342342,0.1488550858888726,results
aka,nld,0.1801801801801801,0.1197782084409991,results
kew,nld,0.1981981981981982,0.1143262042138446,results
quh,nld,0.1891891891891892,0.1282263630089717,results
dgr,nld,0.1711711711711711,0.0815700639230051,results
jae,nld,0.145631067961165,0.0705113232115769,results
mwe,nld,0.2342342342342342,0.1431057070334889,results
car,nld,0.1981981981981982,0.1092048929663608,results
viv,nld,0.1909090909090909,0.1253174603174603,results
kiz,nld,0.2972972972972973,0.2193391592723571,results
tzj,nld,0.1891891891891892,0.1199123855037833,results
ycn,nld,0.1441441441441441,0.0806497223070571,results
bgg,nld,0.1531531531531531,0.0669130327666913,results
heg,nld,0.25,0.1770622895622895,results
roo,nld,0.1531531531531531,0.074300106558171,results
hwc,nld,0.5533980582524272,0.4590826708344817,results
mam,nld,0.1531531531531531,0.0861845412929004,results
mgh,nld,0.2072072072072072,0.1289167561486935,results
ter,nld,0.1621621621621621,0.083103448275862,results
zac,nld,0.2882882882882883,0.1979021879021879,results
aoj,nld,0.1944444444444444,0.1262303699323214,results
ewe,nld,0.1711711711711711,0.1129084967320261,results
cnl,nld,0.1711711711711711,0.1003798670465337,results
ncu,nld,0.1818181818181818,0.0945720945720945,results
ctp,nld,0.1636363636363636,0.082070707070707,results
sua,nld,0.1711711711711711,0.0838153304046457,results
wiv,nld,0.2342342342342342,0.1618702750778222,results
bkd,nld,0.2,0.1320901320901321,results
hus,nld,0.1711711711711711,0.1166810768656969,results
zai,nld,0.2162162162162162,0.1592292284896917,results
ton,nld,0.1711711711711711,0.0815700639230051,results
luo,nld,0.1981981981981982,0.1381766381766382,results
top,nld,0.1531531531531531,0.1000806962987163,results
sny,nld,0.1818181818181818,0.1069444444444444,results
ksr,nld,0.1621621621621621,0.0764787599619799,results
wim,nld,0.1651376146788991,0.1049310813434284,results
bre,nld,0.3333333333333333,0.2649453941120607,results
cbt,nld,0.1351351351351351,0.0521607157121175,results
asm,nld,0.6036036036036037,0.5312335695983496,results
tdx,nld,0.1962616822429906,0.1126731639987207,results
zpo,nld,0.1981981981981982,0.1462581674126665,results
nho,nld,0.1621621621621621,0.0728386657590197,results
hla,nld,0.1818181818181818,0.096460190546212,results
ncl,nld,0.1621621621621621,0.0909963768115942,results
spy,nld,0.1531531531531531,0.0943748971747356,results
nhu,nld,0.1351351351351351,0.042016806722689,results
toc,nld,0.1531531531531531,0.0648888888888888,results
yal,nld,0.2072072072072072,0.1301170390221225,results
rkb,nld,0.1441441441441441,0.0528360528360528,results
huu,nld,0.209090909090909,0.1325857615773582,results
mqb,nld,0.2432432432432432,0.1510715436033105,results
auy,nld,0.1441441441441441,0.0688463583200425,results
nop,nld,0.2162162162162162,0.123076923076923,results
hrv,nld,0.7117117117117117,0.6871977167698166,results
bvr,nld,0.1801801801801801,0.0943905767435179,results
isl,nld,0.7207207207207207,0.6747065309548774,results
cpb,nld,0.2162162162162162,0.145386289928473,results
amp,nld,0.1818181818181818,0.0924555633857959,results
ons,nld,0.1891891891891892,0.1229714107865368,results
quf,nld,0.2,0.1276801783283544,results
mbc,nld,0.1621621621621621,0.0891439909297052,results
waj,nld,0.1351351351351351,0.042016806722689,results
ian,nld,0.205607476635514,0.1667950505645778,results
mna,nld,0.1981981981981982,0.1260536372429759,results
mvn,nld,0.1621621621621621,0.0918310898026922,results
cut,nld,0.1891891891891892,0.118296107297383,results
tgp,nld,0.1891891891891892,0.1199579831932773,results
aii,nld,0.1711711711711711,0.0487179487179487,results
fra,nld,0.6846846846846847,0.6685800990747565,results
meu,nld,0.2342342342342342,0.1539252842771682,results
jiv,nld,0.2,0.1111061838515402,results
chq,nld,0.1891891891891892,0.1231655880743101,results
snc,nld,0.1261261261261261,0.0722494721970887,results
ntp,nld,0.1851851851851851,0.1125404671517452,results
ntu,nld,0.1818181818181818,0.1003373819163292,results
alp,nld,0.1981981981981982,0.1451701701701701,results
nob,nld,0.7,0.6815115440115441,results
wrs,nld,0.1891891891891892,0.1308724992935519,results
cof,nld,0.2636363636363636,0.174335867830658,results
gqr,nld,0.2162162162162162,0.1474748595090209,results
kyc,nld,0.1531531531531531,0.0614205004035512,results
hat,nld,0.2162162162162162,0.1326680329086103,results
lex,nld,0.1909090909090909,0.1204703202180207,results
kyq,nld,0.1711711711711711,0.0930964901553136,results
amu,nld,0.1621621621621621,0.0850241545893719,results
hlt,nld,0.1801801801801801,0.0924094424094424,results
kdc,nld,0.2522522522522522,0.1647435897435897,results
met,nld,0.1801801801801801,0.0949667616334283,results
tet,nld,0.2314814814814814,0.1672023579508861,results
apz,nld,0.1531531531531531,0.065946082348488,results
shp,nld,0.1891891891891892,0.1163946688426492,results
sll,nld,0.1909090909090909,0.1219242761870771,results
mpt,nld,0.1454545454545454,0.0810844935844935,results
xon,nld,0.1441441441441441,0.0648584905660377,results
cco,nld,0.1801801801801801,0.093325218096977,results
tee,nld,0.1621621621621621,0.0711352018332451,results
qub,nld,0.1891891891891892,0.1148504273504273,results
bnp,nld,0.1981981981981982,0.1398035958569474,results
taw,nld,0.1711711711711711,0.0925834022608216,results
bhd,nld,0.3693693693693693,0.3210070631123262,results
pjt,nld,0.1743119266055046,0.0858585858585858,results
qxh,nld,0.1636363636363636,0.0838649654439128,results
nno,nld,0.5945945945945946,0.56521941008368,results
kan,nld,0.6846846846846847,0.630565395150084,results
kmo,nld,0.1531531531531531,0.0878618113912231,results
leu,nld,0.1801801801801801,0.0979321753515301,results
qvz,nld,0.1981981981981982,0.1494462182880527,results
kgp,nld,0.1818181818181818,0.0962384953981592,results
swe,nld,0.6396396396396397,0.5942294742294743,results
kyf,nld,0.1711711711711711,0.0742258652094717,results
tam,nld,0.6306306306306306,0.6076003361717647,results
far,nld,0.1351351351351351,0.040983606557377,results
maj,nld,0.1801801801801801,0.1047180693983019,results
kgf,nld,0.1711711711711711,0.0911228689006466,results
hns,nld,0.3333333333333333,0.2252466525722339,results
oji,nld,0.1441441441441441,0.0685335298452468,results
bhl,nld,0.1441441441441441,0.0704264870931537,results
xsi,nld,0.1801801801801801,0.0919086180788728,results
plt,nld,0.4504504504504504,0.3732611998001895,results
sue,nld,0.1531531531531531,0.0632062146892655,results
lac,nld,0.1531531531531531,0.084975369458128,results
maa,nld,0.1531531531531531,0.081742292751467,results
npi,nld,0.7027027027027027,0.6626636175156599,results
vie,nld,0.6666666666666666,0.6335135381039049,results
mbj,nld,0.1981981981981982,0.130087675690333,results
med,nld,0.160377358490566,0.0824242424242424,results
ots,nld,0.2072072072072072,0.1132996632996633,results
sbs,nld,0.2252252252252252,0.1464451978477719,results
tnn,nld,0.1351351351351351,0.0610938578329882,results
kij,nld,0.1711711711711711,0.1097356607930725,results
xav,nld,0.1621621621621621,0.078150406504065,results
kwj,nld,0.1711711711711711,0.0789181879648411,results
gah,nld,0.1909090909090909,0.0971592952175476,results
